格闘技,8789,かくとうぎ,martial arts which involve fighting without weapons
手料理,8818,てりょうり,home cooking
張本人,8840,ちょうほんにん,ringleader
新入生,8846,しんにゅうせい,new student
評議会,8858,ひょうぎかい,council (consultatory
下手人,8868,げしゅにん,offender
接近戦,8884,せっきんせん,close combat
加害者,8905,かがいしゃ,assailant
不完全,8929,ふかんぜん,imperfect
免許証,8931,めんきょしょう,licence
新聞社,8939,しんぶんしゃ,newspaper company
風呂場,8953,ふろば,bathroom
婚姻届,8990,こんいんとどけ,marriage registration
本拠地,8995,ほんきょち,stronghold
精神力,9000,せいしんりょく,emotional strength
全財産,9012,ぜんざいさん,everything one owns
周波数,9014,しゅうはすう,frequency (esp. of waveforms)
小麦粉,9018,こむぎこ,wheat flour
太平洋,9043,たいへいよう,Pacific Ocean
料理長,9050,りょうりちょう,head chef
非常識,9060,ひじょうしき,lack of common sense
乗組員,9064,のりくみいん,crew
心意気,9075,こころいき,spirit
総大将,9085,そうだいしょう,supreme commander
警報音,9087,けいほうおん,warning sound
明後日,9111,あさって,day after tomorrow; day after tomorrow
歯医者,9115,はいしゃ,dentist
首謀者,9124,しゅぼうしゃ,ringleader
最上階,9141,さいじょうかい,top floor
意図的,9162,いとてき,intentional
入学式,9186,にゅうがくしき,school entrance ceremony
図書室,9190,としょしつ,library room
生活費,9199,せいかつひ,living expenses
致命的,9206,ちめいてき,fatal
不合格,9214,ふごうかく,(examination) failure
埋蔵金,9221,まいぞうきん,buried gold
御前様,9226,ごぜんさま,person of high rank
超音波,9244,ちょうおんぱ,ultrasonic waves
反対側,9255,はんたいがわ,opposite side
奇跡的,9257,きせきてき,miraculous
民間人,9262,みんかんじん,private citizen
大掃除,9288,おおそうじ,major cleanup
敵艦隊,9292,てきかんたい,enemy fleet
格納庫,9295,かくのうこ,(aircraft) hangar
現実的,9297,げんじつてき,realistic
危険性,9318,きけんせい,riskiness
想定外,9333,そうていがい,beyond expectations
披露宴,9335,ひろうえん,reception (e.g. wedding)
火曜日,9342,かようび,Tuesday
罪悪感,9350,ざいあくかん,feelings of guilt
霊能力,9357,れいのうりょく,psychic power
同盟軍,9362,どうめいぐん,allied armies
大問題,9364,だいもんだい,big problem
放射能,9400,ほうしゃのう,radioactivity
銀河系,9414,ぎんがけい,Milky Way galaxy
一週間,9415,いっしゅうかん,one week
出入口,9418,でいりぐち,exit and entrance
花言葉,9432,はなことば,language of flowers
開発部,9437,かいはつぶ,Development Department
中学校,9442,ちゅうがっこう,junior high school
海坊主,9463,うみぼうず,sea monster; green turtle
誘拐犯,9473,ゆうかいはん,kidnapper
逮捕状,9474,たいほじょう,arrest warrant
全面的,9483,ぜんめんてき,all-out
被害届,9508,ひがいとどけ,report of damage
御曹司,9524,おんぞうし,son of a distinguished family
生命力,9533,せいめいりょく,vitality
科学的,9536,かがくてき,scientific
野良犬,9542,のらいぬ,stray dog
最終日,9559,さいしゅうび,last day
正反対,9561,せいはんたい,exactly opposite (of)
無神経,9566,むしんけい,insensitive
一騎打,9578,いっきうち,personal combat
個性的,9580,こせいてき,personal
可哀想,9584,かわいそう,poor
無防備,9602,むぼうび,defenseless
挑戦状,9627,ちょうせんじょう,written challenge
調査中,9636,ちょうさちゅう,under investigation
二日酔,9639,ふつかよい,hangover
再開発,9642,さいかいはつ,redevelopment
市役所,9646,しやくしょ,municipal office
